F4: [398/495] 0.6185931968600893 ('residual sugar', 'free sulfur dioxide', 'density', 'alcohol')
F4: [399/495] 0.618131445282438 ('residual sugar', 'free sulfur dioxide', 'density', 'quality')
F4: [400/495] 0.618131445282438 ('residual sugar', 'free sulfur dioxide', 'pH', 'sulphates')
F4: [401/495] 0.6185931968600893 ('residual sugar', 'free sulfur dioxide', 'pH', 'alcohol')
F4: [402/495] 0.618131445282438 ('residual sugar', 'free sulfur dioxide', 'pH', 'quality')
F4: [403/495] 0.6185931968600893 ('residual sugar', 'free sulfur dioxide', 'sulphates', 'alcohol')
F4: [404/495] 0.618131445282438 ('residual sugar', 'free sulfur dioxide', 'sulphates', 'quality')
F4: [405/495] 0.38171463752501156 ('residual sugar', 'free sulfur dioxide', 'alcohol', 'quality')
F4: [406/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'density', 'pH')
F4: [407/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'density', 'sulphates')
F4: [408/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'density', 'alcohol')
F4: [409/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'density', 'quality')
F4: [410/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'pH', 'sulphates')
F4: [411/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'pH', 'alcohol')
F4: [412/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'pH', 'quality')
F4: [413/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'sulphates', 'alcohol')
F4: [414/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'sulphates', 'quality')
F4: [415/495] 0.7951362167154071 ('residual sugar', 'total sulfur dioxide', 'alcohol', 'quality')
F4: [416/495] 0.47067877481914727 ('residual sugar', 'density', 'pH', 'sulphates')
F4: [417/495] 0.4729875327074034 ('residual sugar', 'density', 'pH', 'alcohol')
F4: [418/495] 0.5293212251808527 ('residual sugar', 'density', 'pH', 'quality')
F4: [419/495] 0.47283361551485303 ('residual sugar', 'density', 'sulphates', 'alcohol')
F4: [420/495] 0.5293212251808527 ('residual sugar', 'density', 'sulphates', 'quality')
F4: [421/495] 0.47329536709250425 ('residual sugar', 'density', 'alcohol', 'quality')
F4: [422/495] 0.4729875327074034 ('residual sugar', 'pH', 'sulphates', 'alcohol')
F4: [423/495] 0.5293212251808527 ('residual sugar', 'pH', 'sulphates', 'quality')
F4: [424/495] 0.47329536709250425 ('residual sugar', 'pH', 'alcohol', 'quality')
F4: [425/495] 0.5267046329074958 ('residual sugar', 'sulphates', 'alcohol', 'quality')
F4: [426/495] 0.7859011851623826 ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'density')
F4: [427/495] 0.7859011851623826 ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'pH')
F4: [428/495] 0.7859011851623826 ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates')
F4: [429/495] 0.7859011851623826 ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol')
F4: [430/495] 0.7859011851623826 ('chlorides', 'free sulfur dioxide', 'total sulfur dioxide', 'quality')
F4: [431/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'density', 'pH')
F4: [432/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'density', 'sulphates')
F4: [433/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'density', 'alcohol')
F4: [434/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'density', 'quality')
F4: [435/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'pH', 'sulphates')
F4: [436/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'pH', 'alcohol')
F4: [437/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'pH', 'quality')
F4: [438/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'sulphates', 'alcohol')
F4: [439/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'sulphates', 'quality')
F4: [440/495] 0.609819916884716 ('chlorides', 'free sulfur dioxide', 'alcohol', 'quality')
F4: [441/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'density', 'pH')
F4: [442/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'density', 'sulphates')
F4: [443/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'density', 'alcohol')
F4: [444/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'density', 'quality')
F4: [445/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'pH', 'sulphates')
F4: [446/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'pH', 'alcohol')
F4: [447/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'pH', 'quality')
F4: [448/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'sulphates', 'alcohol')
F4: [449/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'sulphates', 'quality')
F4: [450/495] 0.7951362167154071 ('chlorides', 'total sulfur dioxide', 'alcohol', 'quality')
F4: [451/495] 0.26012005541018934 ('chlorides', 'density', 'pH', 'sulphates')
F4: [452/495] 0.5400954286593812 ('chlorides', 'density', 'pH', 'alcohol')
F4: [453/495] 0.3840233954132677 ('chlorides', 'density', 'pH', 'quality')
F4: [454/495] 0.45990457134061874 ('chlorides', 'density', 'sulphates', 'alcohol')
F4: [455/495] 0.3840233954132677 ('chlorides', 'density', 'sulphates', 'quality')
F4: [456/495] 0.4632907495767277 ('chlorides', 'density', 'alcohol', 'quality')
F4: [457/495] 0.45990457134061874 ('chlorides', 'pH', 'sulphates', 'alcohol')
F4: [458/495] 0.6159766045867323 ('chlorides', 'pH', 'sulphates', 'quality')
F4: [459/495] 0.4632907495767277 ('chlorides', 'pH', 'alcohol', 'quality')
F4: [460/495] 0.5311682314914576 ('chlorides', 'sulphates', 'alcohol', 'quality')
F4: [461/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'density', 'pH')
F4: [462/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'density', 'sulphates')
F4: [463/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'density', 'alcohol')
F4: [464/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'density', 'quality')
F4: [465/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'pH', 'sulphates')
F4: [466/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'pH', 'alcohol')
F4: [467/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'pH', 'quality')
F4: [468/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'sulphates', 'alcohol')
F4: [469/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'sulphates', 'quality')
F4: [470/495] 0.7859011851623826 ('free sulfur dioxide', 'total sulfur dioxide', 'alcohol', 'quality')
F4: [471/495] 0.609819916884716 ('free sulfur dioxide', 'density', 'pH', 'sulphates')
F4: [472/495] 0.609819916884716 ('free sulfur dioxide', 'density', 'pH', 'alcohol')
F4: [473/495] 0.609819916884716 ('free sulfur dioxide', 'density', 'pH', 'quality')
F4: [474/495] 0.609819916884716 ('free sulfur dioxide', 'density', 'sulphates', 'alcohol')
F4: [475/495] 0.609819916884716 ('free sulfur dioxide', 'density', 'sulphates', 'quality')
F4: [476/495] 0.609819916884716 ('free sulfur dioxide', 'density', 'alcohol', 'quality')
F4: [477/495] 0.609819916884716 ('free sulfur dioxide', 'pH', 'sulphates', 'alcohol')
F4: [478/495] 0.609819916884716 ('free sulfur dioxide', 'pH', 'sulphates', 'quality')
F4: [479/495] 0.39018008311528396 ('free sulfur dioxide', 'pH', 'alcohol', 'quality')
F4: [480/495] 0.609819916884716 ('free sulfur dioxide', 'sulphates', 'alcohol', 'quality')
F4: [481/495] 0.7951362167154071 ('total sulfur dioxide', 'density', 'pH', 'sulphates')
F4: [482/495] 0.7951362167154071 ('total sulfur dioxide', 'density', 'pH', 'alcohol')
F4: [483/495] 0.7951362167154071 ('total sulfur dioxide', 'density', 'pH', 'quality')
F4: [484/495] 0.7951362167154071 ('total sulfur dioxide', 'density', 'sulphates', 'alcohol')
F4: [485/495] 0.7951362167154071 ('total sulfur dioxide', 'density', 'sulphates', 'quality')
F4: [486/495] 0.7951362167154071 ('total sulfur dioxide', 'density', 'alcohol', 'quality')
F4: [487/495] 0.7951362167154071 ('total sulfur dioxide', 'pH', 'sulphates', 'alcohol')
F4: [488/495] 0.7951362167154071 ('total sulfur dioxide', 'pH', 'sulphates', 'quality')
F4: [489/495] 0.7951362167154071 ('total sulfur dioxide', 'pH', 'alcohol', 'quality')
F4: [490/495] 0.7951362167154071 ('total sulfur dioxide', 'sulphates', 'alcohol', 'quality')
F4: [491/495] 0.45990457134061874 ('density', 'pH', 'sulphates', 'alcohol')
F4: [492/495] 0.3840233954132677 ('density', 'pH', 'sulphates', 'quality')
F4: [493/495] 0.4632907495767277 ('density', 'pH', 'alcohol', 'quality')
F4: [494/495] 0.4632907495767277 ('density', 'sulphates', 'alcohol', 'quality')
F4: [495/495] 0.4632907495767277 ('pH', 'sulphates', 'alcohol', 'quality')
F5: [1/792] 0.5317839002616592 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'chlorides')
F5: [2/792] 0.6184392796675389 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide')
F5: [3/792] 0.2048637832845929 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide')
F5: [4/792] 0.5317839002616592 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'density')
F5: [5/792] 0.5317839002616592 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'pH')
F5: [6/792] 0.4683700169308912 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'sulphates')
F5: [7/792] 0.4717561951670002 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'alcohol')
F5: [8/792] 0.46806218254579035 ('fixed acidity', 'volatile acidity', 'citric acid', 'residual sugar', 'quality')
F5: [9/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'free sulfur dioxide')
F5: [10/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'total sulfur dioxide')
F5: [11/792] 0.18808680929659843 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'density')
F5: [12/792] 0.18808680929659843 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'pH')
F5: [13/792] 0.19270432507311067 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'sulphates')
F5: [14/792] 0.4840695705710328 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'alcohol')
F5: [15/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'citric acid', 'chlorides', 'quality')
F5: [16/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide', 'total sulfur dioxide')
F5: [17/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide', 'density')
F5: [18/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide', 'pH')
F5: [19/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide', 'sulphates')
F5: [20/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide', 'alcohol')
F5: [21/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'citric acid', 'free sulfur dioxide', 'quality')
F5: [22/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide', 'density')
F5: [23/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide', 'pH')
F5: [24/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide', 'sulphates')
F5: [25/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide', 'alcohol')
F5: [26/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'citric acid', 'total sulfur dioxide', 'quality')
F5: [27/792] 0.18808680929659843 ('fixed acidity', 'volatile acidity', 'citric acid', 'density', 'pH')
F5: [28/792] 0.19270432507311067 ('fixed acidity', 'volatile acidity', 'citric acid', 'density', 'sulphates')
F5: [29/792] 0.4840695705710328 ('fixed acidity', 'volatile acidity', 'citric acid', 'density', 'alcohol')
F5: [30/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'citric acid', 'density', 'quality')
F5: [31/792] 0.18777897491149761 ('fixed acidity', 'volatile acidity', 'citric acid', 'pH', 'sulphates')
F5: [32/792] 0.5159304294289672 ('fixed acidity', 'volatile acidity', 'citric acid', 'pH', 'alcohol')
F5: [33/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'citric acid', 'pH', 'quality')
F5: [34/792] 0.5163921810066184 ('fixed acidity', 'volatile acidity', 'citric acid', 'sulphates', 'alcohol')
F5: [35/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'citric acid', 'sulphates', 'quality')
F5: [36/792] 0.4994612898260736 ('fixed acidity', 'volatile acidity', 'citric acid', 'alcohol', 'quality')
F5: [37/792] 0.6184392796675389 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'free sulfur dioxide')
F5: [38/792] 0.2048637832845929 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'total sulfur dioxide')
F5: [39/792] 0.5317839002616592 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'density')
F5: [40/792] 0.5317839002616592 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'pH')
F5: [41/792] 0.4682160997383408 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'sulphates')
F5: [42/792] 0.5279359704478991 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'alcohol')
F5: [43/792] 0.46806218254579035 ('fixed acidity', 'volatile acidity', 'residual sugar', 'chlorides', 'quality')
F5: [44/792] 0.7851315991996306 ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide')
F5: [45/792] 0.6184392796675389 ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide', 'density')
F5: [46/792] 0.6184392796675389 ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide', 'pH')
F5: [47/792] 0.6184392796675389 ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide', 'sulphates')
F5: [48/792] 0.6185931968600893 ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide', 'alcohol')
F5: [49/792] 0.38156072033246113 ('fixed acidity', 'volatile acidity', 'residual sugar', 'free sulfur dioxide', 'quality')
F5: [50/792] 0.2048637832845929 ('fixed acidity', 'volatile acidity', 'residual sugar', 'total sulfur dioxide', 'density')
F5: [51/792] 0.2048637832845929 ('fixed acidity', 'volatile acidity', 'residual sugar', 'total sulfur dioxide', 'pH')
F5: [52/792] 0.2048637832845929 ('fixed acidity', 'volatile acidity', 'residual sugar', 'total sulfur dioxide', 'sulphates')
F5: [53/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'residual sugar', 'total sulfur dioxide', 'alcohol')
F5: [54/792] 0.2048637832845929 ('fixed acidity', 'volatile acidity', 'residual sugar', 'total sulfur dioxide', 'quality')
F5: [55/792] 0.5317839002616592 ('fixed acidity', 'volatile acidity', 'residual sugar', 'density', 'pH')
F5: [56/792] 0.4683700169308912 ('fixed acidity', 'volatile acidity', 'residual sugar', 'density', 'sulphates')
F5: [57/792] 0.5279359704478991 ('fixed acidity', 'volatile acidity', 'residual sugar', 'density', 'alcohol')
F5: [58/792] 0.46806218254579035 ('fixed acidity', 'volatile acidity', 'residual sugar', 'density', 'quality')
F5: [59/792] 0.5316299830691088 ('fixed acidity', 'volatile acidity', 'residual sugar', 'pH', 'sulphates')
F5: [60/792] 0.47206402955210097 ('fixed acidity', 'volatile acidity', 'residual sugar', 'pH', 'alcohol')
F5: [61/792] 0.46806218254579035 ('fixed acidity', 'volatile acidity', 'residual sugar', 'pH', 'quality')
F5: [62/792] 0.47160227797444976 ('fixed acidity', 'volatile acidity', 'residual sugar', 'sulphates', 'alcohol')
F5: [63/792] 0.46806218254579035 ('fixed acidity', 'volatile acidity', 'residual sugar', 'sulphates', 'quality')
F5: [64/792] 0.5277820532553487 ('fixed acidity', 'volatile acidity', 'residual sugar', 'alcohol', 'quality')
F5: [65/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide')
F5: [66/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide', 'density')
F5: [67/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide', 'pH')
F5: [68/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide', 'sulphates')
F5: [69/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide', 'alcohol')
F5: [70/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'chlorides', 'free sulfur dioxide', 'quality')
F5: [71/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'chlorides', 'total sulfur dioxide', 'density')
F5: [72/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'chlorides', 'total sulfur dioxide', 'pH')
F5: [73/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'chlorides', 'total sulfur dioxide', 'sulphates')
F5: [74/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'chlorides', 'total sulfur dioxide', 'alcohol')
F5: [75/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'chlorides', 'total sulfur dioxide', 'quality')
F5: [76/792] 0.18808680929659843 ('fixed acidity', 'volatile acidity', 'chlorides', 'density', 'pH')
F5: [77/792] 0.18762505771894722 ('fixed acidity', 'volatile acidity', 'chlorides', 'density', 'sulphates')
F5: [78/792] 0.5159304294289672 ('fixed acidity', 'volatile acidity', 'chlorides', 'density', 'alcohol')
F5: [79/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'chlorides', 'density', 'quality')
F5: [80/792] 0.19270432507311067 ('fixed acidity', 'volatile acidity', 'chlorides', 'pH', 'sulphates')
F5: [81/792] 0.5159304294289672 ('fixed acidity', 'volatile acidity', 'chlorides', 'pH', 'alcohol')
F5: [82/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'chlorides', 'pH', 'quality')
F5: [83/792] 0.5168539325842697 ('fixed acidity', 'volatile acidity', 'chlorides', 'sulphates', 'alcohol')
F5: [84/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'chlorides', 'sulphates', 'quality')
F5: [85/792] 0.499615207018624 ('fixed acidity', 'volatile acidity', 'chlorides', 'alcohol', 'quality')
F5: [86/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'density')
F5: [87/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'pH')
F5: [88/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'sulphates')
F5: [89/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'alcohol')
F5: [90/792] 0.7859011851623826 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'total sulfur dioxide', 'quality')
F5: [91/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'density', 'pH')
F5: [92/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'density', 'sulphates')
F5: [93/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'density', 'alcohol')
F5: [94/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'density', 'quality')
F5: [95/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'pH', 'sulphates')
F5: [96/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'pH', 'alcohol')
F5: [97/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'pH', 'quality')
F5: [98/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'sulphates', 'alcohol')
F5: [99/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'sulphates', 'quality')
F5: [100/792] 0.609819916884716 ('fixed acidity', 'volatile acidity', 'free sulfur dioxide', 'alcohol', 'quality')
F5: [101/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'density', 'pH')
F5: [102/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'density', 'sulphates')
F5: [103/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'density', 'alcohol')
F5: [104/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'density', 'quality')
F5: [105/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'pH', 'sulphates')
F5: [106/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'pH', 'alcohol')
F5: [107/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'pH', 'quality')
F5: [108/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'sulphates', 'alcohol')
F5: [109/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'sulphates', 'quality')
F5: [110/792] 0.7951362167154071 ('fixed acidity', 'volatile acidity', 'total sulfur dioxide', 'alcohol', 'quality')
F5: [111/792] 0.19270432507311067 ('fixed acidity', 'volatile acidity', 'density', 'pH', 'sulphates')
F5: [112/792] 0.5159304294289672 ('fixed acidity', 'volatile acidity', 'density', 'pH', 'alcohol')
F5: [113/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'density', 'pH', 'quality')
F5: [114/792] 0.5168539325842697 ('fixed acidity', 'volatile acidity', 'density', 'sulphates', 'alcohol')
F5: [115/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'density', 'sulphates', 'quality')
F5: [116/792] 0.4994612898260736 ('fixed acidity', 'volatile acidity', 'density', 'alcohol', 'quality')
F5: [117/792] 0.4840695705710328 ('fixed acidity', 'volatile acidity', 'pH', 'sulphates', 'alcohol')
F5: [118/792] 0.18700938894874558 ('fixed acidity', 'volatile acidity', 'pH', 'sulphates', 'quality')
F5: [119/792] 0.5013082961366785 ('fixed acidity', 'volatile acidity', 'pH', 'alcohol', 'quality')
F5: [120/792] 0.4994612898260736 ('fixed acidity', 'volatile acidity', 'sulphates', 'alcohol', 'quality')
F5: [121/792] 0.6184392796675389 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'free sulfur dioxide')
F5: [122/792] 0.2048637832845929 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'total sulfur dioxide')
F5: [123/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'density')
F5: [124/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'pH')
F5: [125/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'sulphates')
F5: [126/792] 0.4717561951670002 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'alcohol')
F5: [127/792] 0.46806218254579035 ('fixed acidity', 'citric acid', 'residual sugar', 'chlorides', 'quality')
F5: [128/792] 0.7851315991996306 ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'total sulfur dioxide')
F5: [129/792] 0.6184392796675389 ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'density')
F5: [130/792] 0.6184392796675389 ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'pH')
F5: [131/792] 0.6184392796675389 ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'sulphates')
F5: [132/792] 0.6185931968600893 ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'alcohol')
F5: [133/792] 0.38156072033246113 ('fixed acidity', 'citric acid', 'residual sugar', 'free sulfur dioxide', 'quality')
F5: [134/792] 0.2048637832845929 ('fixed acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'density')
F5: [135/792] 0.2048637832845929 ('fixed acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'pH')
F5: [136/792] 0.2048637832845929 ('fixed acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'sulphates')
F5: [137/792] 0.7951362167154071 ('fixed acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'alcohol')
F5: [138/792] 0.2048637832845929 ('fixed acidity', 'citric acid', 'residual sugar', 'total sulfur dioxide', 'quality')
F5: [139/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'density', 'pH')
F5: [140/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'density', 'sulphates')
F5: [141/792] 0.4717561951670002 ('fixed acidity', 'citric acid', 'residual sugar', 'density', 'alcohol')
F5: [142/792] 0.46806218254579035 ('fixed acidity', 'citric acid', 'residual sugar', 'density', 'quality')
F5: [143/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'pH', 'sulphates')
F5: [144/792] 0.5282438048329998 ('fixed acidity', 'citric acid', 'residual sugar', 'pH', 'alcohol')
F5: [145/792] 0.5317839002616592 ('fixed acidity', 'citric acid', 'residual sugar', 'pH', 'quality')
F5: [146/792] 0.4717561951670002 ('fixed acidity', 'citric acid', 'residual sugar', 'sulphates', 'alcohol')
F5: [147/792] 0.46806218254579035 ('fixed acidity', 'citric acid', 'residual sugar', 'sulphates', 'quality')
F5: [148/792] 0.47160227797444976 ('fixed acidity', 'citric acid', 'residual sugar', 'alcohol', 'quality')
F5: [149/792] 0.7859011851623826 ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'total sulfur dioxide')
F5: [150/792] 0.609819916884716 ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'density')
F5: [151/792] 0.609819916884716 ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'pH')
F5: [152/792] 0.609819916884716 ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'sulphates')
F5: [153/792] 0.609819916884716 ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'alcohol')
F5: [154/792] 0.609819916884716 ('fixed acidity', 'citric acid', 'chlorides', 'free sulfur dioxide', 'quality')
F5: [155/792] 0.7951362167154071 ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'density')
F5: [156/792] 0.7951362167154071 ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'pH')
F5: [157/792] 0.7951362167154071 ('fixed acidity', 'citric acid', 'chlorides', 'total sulfur dioxide', 'sulphates')
